Result,Word,Lemma,Analysis,Context
A,هاتنی,هاتن,«هات»[NOUN]«ن»{Masdar}{Source=Intr}«ی»{Clitic=Izafe},بە هۆی هاتنی جەژنی ڕەمەزانی پیرۆزە
A,هاتووەتەوە,هاتن,«هات»[VERB]{Subcat=Intr}«وو»{Tense=Pres}{Aspect=Perf}{Mood=Ind}«ە»{Person[subj]=3}{Number[subj]=Sing}«ەوە»{Clitic=Ewe}{AdvType=Postverb},لەبەر ئاتاجی و نەبوونی گرووشنکاوی وەبیر هاتووەتەوە و بیستوویە کۆنە ژنەکەی ماڵ و سامانێکی باشی پێکەوە ناوە
A,هاوبیری,هاوبیری,«هاوبیری»[NOUN],هەریەک لەمانە ئاراستەیەکی سیاسین و دەشێت لەسەر بنەمای هاوبیری یاخود نزیکبیری لەیەکدی کۆ ببنەوە
A,هاوپەیمانی,هاوپەیمانی,«هاوپەیمانی»[NOUN],ئەو وەفدە پەرلەمانییەی سەردانی بەغدای کرد بۆ پشتیوانیکردنی فراکسیۆنی هاوپەیمانی
A,هاوشانی,هاوشان,«هاوشان»[ADJ]«ی»{Clitic=Izafe},ئامادەیی خۆی نیشان دەدات هاوشانی هەندێک مامۆستای ئایینی کوردستاندا بڕوات بۆ موسڵ
A,هاوکات,هاوکات,«هاوکات»[ADV],هاوکات ئاماژەی بەوەشدا
A,هاوکاریی,هاوکاری,«هاوکاری»[NOUN]«ی»{Clitic=Izafe},سەرۆک مەسعود بارزانی داوا لە هاوپەیمانی نێودەوڵەتی دەکات هاوکاری کۆبانێ بکەن
A,هاووڵاتییان,هاووڵاتی,«هاووڵاتی»[NOUN]«ان»{Number=Plur},پارێزگاری سلێمانی: زۆربەی کێشەی هاووڵاتییان لەگەڵ شارەوانییە
A,هاووڵاتییانی,هاووڵاتی,«هاووڵاتی»[NOUN]«ان»{Number=Plur}«ی»{Clitic=Izafe},ڕاپۆرتی کوردستان میدیا لەسەر دۆخی کۆڵبەران و هاووڵاتییانی کورد
A,هەبووە,هەبوون,[VERB]{Subcat=Tran}«هە»«بوو»«ە»{Tense=Pres}{Aspect=Perf},کێشە و گرفتی زۆر هەبووە
A,هەبێت,هەبوون,[VERB]{Subcat=Tran}«هە»«ب»{Tense=Pres}{Mood=Sub}«ێت»{Person[obj]=3}{Number[obj]=Sing},دەکرێت ئەمەریکا کاردانەوەی توندی بەرامبەر ڕووسیا هەبێت و سزایشی بدات
A,هەتاو,هەتاو,«هەتاو»[NOUN],سووتانەوەی پێست بە هۆی تیشکی هەتاو
A,هەتاوی,هەتاوی,«هەتاوی»[ADJ]{Gradable=No},یەکشەممە 19 ی گەلاوێژی ساڵی 1393 ی هەتاوی
A,هەر,هەر,«هەر»[ADJ],بە تێپەڕ بوونی هەر ڕۆژێک، دەوڵەتی ئێران درێژە بە بەرنامە ناوکییەکانی خۆی دەدا
A,هەردوو,هەردوو,«هەر»[ADJ]{PronType=Dem}{NS}«دوو»[NUM]{NumType=Card},هەردوو یانەی دهۆک و سەناعە بەبێ گۆڵ یەکسان بوون
A,هەریەک,هەریەک,«هەر»[ADJ]«یەک»[PRON],لە تواناکانی هەریەک لە (ئیڤرا، گیگز، بیرباتۆڤ) بێبەش دەبیت
A,هەرێمی,هەرێم,«هەرێم»[NOUN]«ی»{Clitic=Izafe},وەڵامی دکتۆر بەرهەم ساڵح سەرۆکی حکومەتی هەرێمی کوردستان بۆ خۆپیشاندەران
A,هەزار,هەزار,«هەزار»[NUM]{NumType=Card},مەزەندە دەکرێت ژمارەیان 8 تا 10 هەزار کەس بن
A,هەزاران,هەزار,«هەزار»[NUM]{NumType=Card}«ان»{Number=Plur},بەم بیانوویەش هەزاران کەسیان کوشت
A,هەڕەشەی,هەڕەشە,«هەڕەشە»[NOUN]«ی»{Person=3}{Number=Sing},ڕەفسەنجانی هەڕەشەی لە وەلی فەقێی ڕژێم کرد
A,هەقیقەتدا,حەقیقەت,«حەقیقەت»{NS}[NOUN]«دا»{Clitic=Da}{AdpType=Circ},داعش و ئیسلام «لەنێوان دەمامک و هەقیقەتدا»
A,هەڵبژاردن,هەڵبژاردن,«هەڵ»{AdvType=Preverb}«بژارد»[NOUN]«ن»{Masdar}{Source=Tran},ڕێز لە پرەنسیپەکانی دێموکراسی و لە ئەنجامی هەڵبژاردن و ڕای دەنگدەر بگرین
A,هەڵبژاردنەکانی,هەڵبژاردن,«هەڵ»{AdvType=Preverb}«بژارد»[NOUN]«ن»{Masdar}{Source=Tran}«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},کۆمیسیۆنی باڵای سەربەخۆی هەڵبژاردنەکانی عێراق ڕایگەیاند
A,هەڵبژاردنی,هەڵبژاردن,«هەڵ»{AdvType=Preverb}«بژارد»[NOUN]«ن»{Masdar}{Source=Tran}«ی»{Clitic=Izafe},ئێران: هەڵبژاردنی ئازاد یان شانۆگەری گاڵتەئامێز
A,هەڵبژێرم,هەڵبژاردن,«هەڵ»{AdvType=Preverb}«ب»{Tense=Pres}{Mood=Sub}{NS}«بژێر»[VERB]{Subcat=Tran}«م»{Person[subj]=1}{Number[subj]=Sing},لە بەرنامەمدا نەبووە خۆم بۆ پۆستی سەرۆک هەڵبژێرم، بەڵام پێم وا نییە ئەو هەڵبژاردنەش بەدوور بێت لە دەست تێوەردان و هەڕەشەکردن
A,هەڵتۆقاندووە,هەڵتۆقین,«هەڵ»{AdvType=Preverb}«تۆق»[VERB]«اند»{Subcat=Tran}{Voice=Cau}«وو»{Tense=Pres}{Aspect=Perf}{Mood=Ind}«ە»{Person[abs]=3}{Number[abs]=Sing},کەللەی سەرمی هەڵتۆقاندووە.
A,هەڵدەکۆڵم,هەڵکۆڵین,«هەڵ»{AdvType=Preverb}«دە»{Tense=Pres}{Mood=Ind}«کۆڵ»[VERB]{Subcat=Tran}«م»{Person[subj]=1}{Number[subj]=Sing},بە کلیلی ماڵەکەی خۆم لەسەر قەدی سنەوبەرێک ناوی سییانیم هەڵدەکۆڵم. لێی دەنووسم.
A,هەڵفڕین,هەڵفڕین,«هەڵ»{AdvType=Preverb}«ب»{Tense=Pres}{Mood=Sub}{NS}«فڕ»[VERB]{Subcat=Intr}«ین»{Person=1}{Number=Plur},باڵ لێ بدەین و هەڵفڕین.
A,هەڵگیرانی,هەڵگرتن,«هەڵ»{AdvType=Preverb}«گیر»[NOUN]«ا»«ن»{Masdar}{Source=Pass}«ی»{Clitic=Izafe},بەهۆی جیاکاریی ڕەگەزی و هەروەها هەڵگیرانی چاوەدێری ناقانوونیی بەر لە چاپ کردن.
A,هەڵەکانن,هەڵە,«هەڵە»[ADJ]«ەکە»{Definite=Def}«ان»{Number=Plur}«ن»{Copula}{Person=3}{Number=Plur},بارزانی و تاڵەبانی بەرپرسی یەکەمی هەڵەکانن
A,هەڵۆکان,هەڵۆ,«هەڵۆ»[NOUN]«ەکە»{Definite=Def}«ان»{Number=Plur},داستانی هەڵۆکان!
A,هەمان,هەمان,«هەمان»[ADJ],ئەو ترسەی ئەوان شەش حەوت ساڵە لە بەغدا لایان دروست بووە، هەمان ئەو ترسەیە کە کورد لە دروستبوونی دەوڵەتی عێراقەوە و لە ماوەی 90 ساڵی ڕابردوودا هەیبووە
A,هەمو,خواردن,«ب»«خوارد»[VERB]{Subcat=Tran}{Tense=Past}{Aspect=Imp}{Mood=Sub}«ایە»,سوێندت بخواردایە کات ڕاوەستاوە، سوێندەکەت نەدەکەوت.
A,هەموو,هەموو,«هەموو»[ADJ],لە ڕووی دەستوریەوە ئەو گرێبەستانە تەواون و مالیکیش هەموو کارتەکانی خۆی لە دەست داوە.
A,هەنگاوی,هەنگاو,«هەنگاو»[NOUN]«ی»{Clitic=Izafe},هەنگاوی بوێرانەی پارلمانی کانادا لەمەڕ کۆمەڵکوژی زیندانیانی سیاسی دەیەی 60 لە ئێران
A,هەواری,هەوار,«هەوار»[NOUN]«ی»{Clitic=Izafe},جێگری سەرۆکی حکومەت کۆمەڵگای باجەکان و پارکی هەواری شاری لە سلێمانی بەسەر کردەوە
A,هەواڵدەرییەکان,هەواڵدەری,«هەواڵدەری»[NOUN]«ەکە»{Definite=Def}«ان»{Number=Plur},پێشتریش هەواڵدەرییەکان لە بێبەریبوونی بەخشی سەرفیرووزئاباد چەندین ڕاپۆرتیان بڵاو کردبووەوە
A,هەواڵەکانی,هەواڵ,«هەواڵ»[NOUN]«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},هەواڵەکانی کوردستان
A,هەولێر,هەولێر,«هەولێر»[PROPN]{NE=Location},حەیدەر عەبادی سەردانی هەولێر دەکات
A,هونەری,هونەر,«هونەر»[NOUN]«ی»{Clitic=Izafe},هونەری سرود و گۆرانی سیاسیش شێوێندرا!
A,هۆشبەرەکان,هۆشبەر,«هۆشبەر»[ADJ]«ەکە»{Definite=Def}«ان»{Number=Plur},مردنی ڕۆژانە 9 کەسی تووشبوو بە مادەهۆشبەرەکان لە ساڵی ڕابردوودا
A,هۆڵەندا,هۆڵەندا,«هۆڵەندا»[PROPN]{NE=Location},بەشێوەی جیاجیا لەگەڵ وەزیرانی دەرەوەی یونان، هۆڵەندا، ئیسلۆواکی، کرۆواسی، ئوسترالیا، ئەفغانستان، ئیتالیا و سوئیسرا دیدار و وتووێژی کرد.
A,هیچت,هیچ,«هیچ»[PRON]«ت»{Person=2}{Number=Sing},باشە خۆ هیچت لێ نایە. تەنیا دوو ڕۆژ دەخایێنێ. قەشەش پیاوێکی مێهرەبان و تێگەیشتووە. وات ئەو ددانە بۆ دەکێشێت بە خۆت نازانیت.
A,هیوادارین,هیوادار,«هیوادار»[NOUN]«ین»{Copula}{Person=1}{Number=Plur},مەلا بەختیار: هیوادارین کۆنگرەی سێیەم ببێتە سەرەتا بۆ پتەوترکردنی یەکێتیی ناو یەکێتی
A,هێزەکانی,هێز,«هێز»[NOUN]«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},پاکتاوکردنەوەی یەکێک لە ناوچەکانی سەلاحەددین لە داعش هێزەکانی ئەرتەشی عێراق بە هەماهەنگیی هێزە جەماوەریی و هۆزەکان
A,هێژای,هێژا,«هێژا»[PROPN]{NE=Person}«ی»{Clitic=Izafe},نووسراوێکی هێژای «ستانفۆرد» مان دەس کەوتووە
A,هێلکە,هێلکە,«هێلکە»[NOUN],لە ئیرلەندا بە هێلکە و تەماتە هێرش کرا سەر وەزیری دەرەوەی ئێران
A,هێنا,هێنان,«هێنا»[VERB]{Subcat=Tran}{Tense=Past}{Mood=Ind}«Ø»{Person[abs]=3}{Number[abs]=Sing},لە زیندانی ناوەندی ئەم شارە بە هۆکارێکی نادیار کۆتایی بە ژیانی خۆی هێنا
A,هێناوەتە,هێنان,«هێنا»[VERB]{Subcat=Tran}«وو»{Tense=Pres}{Aspect=Perf}{Mood=Ind}«ە»{Person[abs]=3}{Number[abs]=Sing}«ە»{Clitic=E}{AdpType=Post},هاوکات لە تورکیاش تەنگەتاوی بەرپرسانی هێناوەتە ئاراوە.
A,و,و,«و»[CCONJ],مامەڵە لەگەڵ هاوکێشە سیاسییەکانی سەر گۆرەپانی عێراق بکات و سەرجەم فێڵە گڵاوەکانیان پوچەڵ بکاتەوە.
A,وا,وا,«وا»[ADV],وا دەڵێن.
A,وازی,واز,«واز»[NOUN]«ی»{Clitic=Izafe},ئەبیدال وازی لە یاریکردن هێنا و هۆکارەکەشی ئاشکرا کرد
A,واشنتن,واشنتن,«واشنتن»[PROPN]{NE=Location},نەیارەتیی بووش لەگەڵ گۆڕانی بڕگەکانی پەیماننامەی ئاسایشی واشنتن - بەغدا
A,وانەی,وانە,«وانە»[NOUN]«ی»{Clitic=Izafe},وانەی دیکتاتۆرەکان
A,وایە,وا,«وا»[ADJ]«ە»{Copula}{Person=3}{Number=Sing},چونکە داعش وەکوو ماری دوو سەر وایە
A,وشانە,وشە,«وشە»[NOUN]«ان»{Number=Plur}«ە»{Clitic=DiscontinuousDem},ئەم وشانە شیاوی ئەوەن بە ئاوی زێڕ بنووسرێنەوە!
A,وشەیەکی,وشە,«وشە»[NOUN]«ێک»{Definite=Ind}«ی»{Person=3}{Number=Sing},چەند وشەیەکی بە زمانی کوردی گوت
A,وڵات,وڵات,«وڵات»[NOUN],دوای گەڕانەوەی لە دەرەوەی وڵات، لە ئێستادا تاڵەبانی لە ماڵە تایبەتەکەی خۆی لە ناوچەی دەباشانی شاری سلێمانی نیشتەجێیە.
A,وڵاتانی,وڵات,«وڵات»[NOUN]«ان»{Number=Plur}«ی»{Clitic=Izafe},بە تایبەتی تووتنەکانی نێرگەلە کە بەگشتی لە وڵاتانی جیهانی سێیەمدا بەبێ هیچ چاودێرییەک دروست دەکرێن
A,وڵاتەوە,وڵات,«وڵات»[NOUN]«ە»{Clitic=DiscontinuousDem}«ەوە»{Clitic=Ewe}{AdpType=Circ},بڕیاری کۆتایی لە لایەن پەرلەمانی ئەو وڵاتەوە دەربکرێ.
A,وەبەرهێنانی,وەبەرهێنان,«وە»«بەر»«هێنا»[NOUN]«ن»{Masdar}{Compound}«ی»{Clitic=Izafe},بۆ ئەوی بواری بوژانەوە و وەبەرهێنانی ئابووری بەرەو پێش بچێت.
A,وەرگرتنە,وەرگرتن,«وەر»{AdvType=Preverb}«گرت»[NOUN]«ن»{Masdar}{Source=Tran}«ە»{Copula}{Person=3}{Number=Sing},وەفای گەورە بۆ ئەم یادە، پەند وەرگرتنە
A,وەرگرن,وەرگرتن,«وەر»{AdvType=Preverb}«ب»{Mood=Imp}{NS}«گر»[VERB]{Subcat=Tran}«ن»{Person[subj]=2}{Number[subj]=Plur},لەم دەرفەتە بۆ دۆزینەوەی ڕێکارێک بۆ دەربازبوون لە قەیرانی ئۆکرانیا کەڵک وەرگرن.
A,وەریدەگرن,گرتن,«دە»{Tense=Pres}{Mood=Ind}«گر»[VERB]{Subcat=Tran}«ن»{Person[subj]=3}{Number[subj]=Plur},ئەوان دواتر وەریدەگرن
A,وەزارەتە,وەزارەت,«وەزارەت»[NOUN]«ە»{Clitic=Izafe},حکومەت ئەولەویەت بداتە وەزارەتە خزمەتگوزارییەکان
A,وەزارەتی,وەزارەت,«وەزارەت»[NOUN]«ی»{Clitic=Izafe},بەربژارانی پێشنیاریی حەیدەر عیبادی بۆ پۆستی وەزارەتی بەرەڤانی و ناوخۆ بوون
A,وەفدێکی,وەفد,«وەفد»[NOUN]«ێک»{Definite=Ind}«ی»{Clitic=Izafe},سەرۆک تاڵەبانی پێشوازیی کرد لە وەفدێکی حیزبی شیوعی عێراق
A,وەک,وەک,«وەک»[ADP],سارا وەک بینەر لە زۆربەی فیلمە سینەمایییەکان و فیستیڤاڵەکان ئامادە بووە
A,ویستوویەتی,ویستن,«ویست»[VERB]{Subcat=Tran}«وو»{Tense=Pres}{Aspect=Perf}{Mood=Ind}«ە1»{Person[abs]=3}{Number[abs]=Sing}«ی»{Person[erg]=3}{Number[erg]=Sing},ئەو کەسە تیرۆریستە ویستوویەتی خۆی بتەقێنێتەوە
A,وێنەکێشان,وێنەکێشان,«وێنە»«کێشا»[NOUN]«ن»{Masdar}{Compound},وێنەکێشان بە ئوتوو
A,وێنەگری,وێنەگری,«وێنەگری»[NOUN],کارگەی فێرکاریی وێنەگری بە کامێڕای دیجیتاڵ سازدەکا.
A,ی,ی,«ی»{Clitic=Izafe},پێنجشەممە 4 ی ڕەزبەری 1392 ی هەتاوی
A,یاداشتەکانی,یاداشت,«یاداشت»[NOUN]«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},یاداشتەکانی لەتیف هەڵمەتی شاعیر
A,یاری,یاری,«یاری»[NOUN],لە دیدی کەسی سێیەمەوە یاری دەکرێت
A,یاریزانەکانی,یاریزان,«یاریزان»[ADJ]«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},مۆرینیۆ یاریزانەکانی بۆ یاریی کۆتایی ئاشکرا کرد
A,یاریزانێکی,یاریزان,«یاریزان»[ADJ]«ێک»{Definite=Ind}«ی»{Clitic=Izafe},بەرشەلۆنە و مان سیتی لەپێناو یاریزانێکی 14 ساڵیدا ململانێ دەکەن
A,یاریکردن,یاریکردن,«یاری»«کرد»[NOUN]«ن»{Masdar}{Compound},هەر کەسێک بەتەمای یاریکردن بێت بە بڕیاری خەڵک، شەرمەزاری و ڕیسوایی بە خۆی دەگەینێت
A,یارییەکە,یاری,«یاری»[NOUN]«ەکە»{Definite=Def},پاش کۆتایی هاتنی یارییەکە بە شێوەیەکی فەرمی پێکانی ئەو هێرشبەرە ئەرجەنتینیەی ڕاگەیاند
A,یاسا,یاسا,«یاسا»[NOUN],هەوڵ دەدرێت بە یاسا کێشەی زەویوزار لە کوردستان چارەسەر بکرێت
A,یاسایی,یاسایی,«یاسایی»[ADJ],لە گشت بژاردە یاسایی و مەدەنییەکان لە کاتی خۆیدا، کەڵک وەردەگرێت.
A,یان,یان,«یان»[CCONJ],لە کاتی بانگ یان تۆزێک دوای بانگ شتێک دەخوات
A,یانەکانی,یانە,«یانە»[NOUN]«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},ئەنجامی یارییەکانی هەفتەی نۆیەمی خولی پلەیەکی یانەکانی کوردستان
A,یانەیە,یانە,«یانە»[NOUN]«ە»{Copula}{Person=3}{Number=Sing},ئەمەش پێکهاتەی هەردوو یانەیە بۆ یارییەکە
A,یەک,یەک,«یەک»[NUM]{NumType=Card},پێیەکانیان یەک مەتر پان بوو
A,یەکڕیزیی,یەکڕیزی,«یەکڕیزی»[NOUN]«ی»{Clitic=Izafe},تەئکید لە پاراستنی یەکڕیزیی هێزە کوردستانییەکان کرایەوە
A,یەکگرتووەکان,یەکگرتن,«یەک»«گرت»[ADJ]«وو»{PP}{Compound}«ەکە»{Definite=Def}«ان»{Number=Plur},نەتەوە یەکگرتووەکان: نزیکەی 1000 کەس لە ماوەی مانگی نۆ لە عێراقدا کوژراون
A,یەکگرتوویی,یەکگرتوویی,«یەکگرتوویی»[NOUN],ئارێز داراپور: کۆماری ئیسلامی دڵخۆشە بەوەی یەکگرتوویی لە ناو گەلی کوردا نییە
A,یەکەکانی,یەک,«یەک»[NUM]{NumType=Card}«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},هەفتەی یەکەمی قۆناغی دووەمی خولی یانە پلە یەکەکانی کوردستان دەست پێ بکاتەوە
A,یەکینەکانی,یەکینە,«یەکینە»[NOUN]«ەکە»{Definite=Def}«ان»{Number=Plur}«ی»{Clitic=Izafe},یەکینەکانی پۆلیسی تورک لە گەڕەکی یەشیلدەرە
A,یەکێتیدا,یەکێتی,«یەکێتی»[PROPN]{NE=Organ}«دا»{Clitic=Da}{AdpType=Circ},کۆبوونەوەی هەردوو مەکتەبی سیاسیی یەکێتی و پارتی بەڕێوە بچێت بۆ یەکلاکردنەوەی پۆستەکانی حکوومەت لە ناوخۆی یەکێتیدا
A,یەکێتیی,یەکێتی,«یەکێتی»[NOUN]«ی»{Clitic=Izafe},سوپاسی دەوڵەتانی یەکێتیی ئەورووپاشی کرد
